date,rot,team,odds,type
2018-06-12T07:19:00Z,7002,J Thomas,+116,
2018-06-12T07:19:13Z,7001,J Rose,-129,
2018-06-12T07:19:13Z,7002,J Thomas,+115,
2018-06-12T07:20:42Z,7039,J Thomas,+100,
2018-06-12T07:20:42Z,7040,J Day,-112,
2018-06-12T07:22:36Z,7063,P Reed,+104,
2018-06-12T07:22:36Z,7064,T Fleetwood,-117,
2018-06-12T07:23:46Z,7027,R McIlroy,+100,
2018-06-12T07:23:46Z,7028,R Fowler,-112,
2018-06-12T07:24:31Z,7311,C Schwartzel,-111,
2018-06-12T07:24:31Z,7312,Z Johnson,-101,
2018-06-12T07:24:45Z,7027,R McIlroy,-102,
2018-06-12T07:24:45Z,7028,R Fowler,-110,
2018-06-12T07:43:45Z,7051,T Woods,+108,
2018-06-12T07:43:45Z,7052,H Stenson,-121,
2018-06-12T07:43:45Z,7053,T Woods,+111,
2018-06-12T07:43:45Z,7054,H Matsuyama,-125,
2018-06-12T07:43:58Z,7053,T Woods,+115,
2018-06-12T07:43:58Z,7054,H Matsuyama,-129,
2018-06-12T07:44:12Z,7051,T Woods,+109,
2018-06-12T07:44:12Z,7052,H Stenson,-123,
2018-06-12T08:08:27Z,7025,J Spieth,-111,
2018-06-12T08:08:27Z,7026,H Stenson,-101,
2018-06-12T08:08:27Z,7029,J Spieth,-123,
2018-06-12T08:08:27Z,7030,H Matsuyama,+109,
2018-06-12T08:08:41Z,7029,J Spieth,-121,
2018-06-12T08:08:41Z,7030,H Matsuyama,+108,
2018-06-12T08:22:16Z,7001,J Rose,-136,
2018-06-12T08:22:16Z,7002,J Thomas,+121,
2018-06-12T08:22:17Z,7157,S Burns,+112,
2018-06-12T08:22:17Z,7158,S Munoz,-126,
2018-06-12T08:22:17Z,7159,R Castro,-111,
2018-06-12T08:22:17Z,7160,R Werenski,-101,
2018-06-12T08:22:17Z,7205,T Wiseman,+129,
2018-06-12T08:22:17Z,7206,C Yu,-157,
2018-06-12T08:22:17Z,7005,D Johnson,-143,
2018-06-12T08:22:18Z,7006,J Day,+127,
2018-06-12T08:22:18Z,7017,D Johnson,-129,
2018-06-12T08:22:18Z,7018,J Rose,+115,
2018-06-12T08:22:30Z,7157,S Burns,+113,
2018-06-12T08:22:30Z,7158,S Munoz,-127,
2018-06-12T08:22:30Z,7005,D Johnson,-145,
2018-06-12T08:22:30Z,7006,J Day,+129,
2018-06-12T08:22:44Z,7159,R Castro,-109,
2018-06-12T08:22:44Z,7160,R Werenski,-103,
2018-06-12T08:22:44Z,7205,T Wiseman,+123,
2018-06-12T08:22:44Z,7206,C Yu,-150,
2018-06-12T08:29:12Z,7059,P Mickelson,-103,
2018-06-12T08:29:12Z,7060,B Grace,-109,
2018-06-12T08:33:15Z,7027,R McIlroy,+105,
2018-06-12T08:33:15Z,7028,R Fowler,-118,
2018-06-12T08:33:56Z,7029,J Spieth,-113,
2018-06-12T08:33:56Z,7030,H Matsuyama,+101,
2018-06-12T08:34:37Z,7029,J Spieth,-114,
2018-06-12T08:35:10Z,7061,P Reed,-158,
2018-06-12T08:35:10Z,7062,S Garcia,+140,
2018-06-12T08:37:06Z,7037,J Spieth,+106,
2018-06-12T08:37:06Z,7038,B Koepka,-119,
2018-06-12T08:38:29Z,7063,P Reed,+112,
2018-06-12T08:38:29Z,7064,T Fleetwood,-126,
2018-06-12T08:38:29Z,7051,T Woods,+117,
2018-06-12T08:38:29Z,7052,H Stenson,-132,
2018-06-12T08:38:29Z,7053,T Woods,+123,
2018-06-12T08:38:29Z,7054,H Matsuyama,-138,
2018-06-12T08:39:15Z,7069,P Casey,-173,
2018-06-12T08:39:15Z,7070,A Noren,+153,
2018-06-12T08:40:11Z,7075,P Mickelson,-101,
2018-06-12T08:40:11Z,7076,B Dechambeau,-111,
2018-06-12T08:44:00Z,7015,D Johnson,-150,
2018-06-12T08:44:00Z,7016,J Thomas,+133,
2018-06-12T08:44:01Z,7107,M Kaymer,+112,
2018-06-12T08:44:01Z,7108,L List,-126,
2018-06-12T08:50:07Z,7053,T Woods,+111,
2018-06-12T08:50:07Z,7054,H Matsuyama,-125,
2018-06-12T08:50:34Z,7053,T Woods,+116,
2018-06-12T08:50:34Z,7054,H Matsuyama,-130,
2018-06-12T09:00:05Z,7053,T Woods,+109,
2018-06-12T09:00:05Z,7054,H Matsuyama,-122,
2018-06-12T09:06:10Z,7059,P Mickelson,-110,
2018-06-12T09:06:10Z,7060,B Grace,-102,
2018-06-12T09:41:03Z,7049,T Woods,+127,
2018-06-12T09:41:03Z,7050,B Koepka,-143,
2018-06-12T09:41:17Z,7049,T Woods,+121,
2018-06-12T09:41:17Z,7050,B Koepka,-136,
2018-06-12T09:42:11Z,7049,T Woods,+115,
2018-06-12T09:42:11Z,7050,B Koepka,-129,
2018-06-12T09:53:05Z,7007,R McIlroy,-104,
2018-06-12T09:53:05Z,7008,J Thomas,-108,
2018-06-12T09:53:19Z,7007,R McIlroy,-109,
2018-06-12T09:53:19Z,7008,J Thomas,-103,
2018-06-12T09:54:04Z,7007,R McIlroy,-115,
2018-06-12T09:54:04Z,7008,J Thomas,+102,
2018-06-12T09:57:42Z,7015,D Johnson,-159,
2018-06-12T09:57:42Z,7016,J Thomas,+141,
2018-06-12T09:59:51Z,7063,P Reed,+107,
2018-06-12T09:59:51Z,7064,T Fleetwood,-120,
2018-06-12T10:02:57Z,7025,J Spieth,-117,
2018-06-12T10:02:57Z,7026,H Stenson,+104,
2018-06-12T10:03:11Z,7025,J Spieth,-124,
2018-06-12T10:03:11Z,7026,H Stenson,+110,
2018-06-12T10:08:23Z,7055,B Koepka,-125,
2018-06-12T10:08:23Z,7056,H Stenson,+111,
2018-06-12T10:08:23Z,7057,B Koepka,-134,
2018-06-12T10:08:23Z,7058,H Matsuyama,+119,
2018-06-12T10:08:23Z,7047,J Rahm,-116,
2018-06-12T10:08:23Z,7048,H Stenson,+103,
2018-06-12T10:08:23Z,7045,J Rahm,-129,
2018-06-12T10:08:23Z,7046,H Matsuyama,+115,
2018-06-12T10:08:24Z,7019,R McIlroy,-104,
2018-06-12T10:08:24Z,7020,J Day,-108,
2018-06-12T10:08:24Z,7153,R Fox,+145,
2018-06-12T10:08:24Z,7154,B Haas,-164,
2018-06-12T10:08:24Z,7001,J Rose,-130,
2018-06-12T10:08:24Z,7002,J Thomas,+116,
2018-06-12T10:11:30Z,7017,D Johnson,-136,
2018-06-12T10:11:30Z,7018,J Rose,+121,
2018-06-12T10:21:32Z,7047,J Rahm,-123,
2018-06-12T10:21:32Z,7048,H Stenson,+109,
2018-06-12T10:29:53Z,7017,D Johnson,-142,
2018-06-12T10:29:53Z,7018,J Rose,+126,
2018-06-12T10:31:06Z,7011,D Johnson,-151,
2018-06-12T10:31:06Z,7012,R Fowler,+134,
2018-06-12T10:32:15Z,7017,D Johnson,-132,
2018-06-12T10:32:15Z,7018,J Rose,+117,
2018-06-12T10:32:33Z,7047,J Rahm,-129,
2018-06-12T10:32:33Z,7048,H Stenson,+115,
2018-06-12T10:32:33Z,7045,J Rahm,-136,
2018-06-12T10:32:33Z,7046,H Matsuyama,+121,
2018-06-12T10:33:14Z,7057,B Koepka,-142,
2018-06-12T10:33:15Z,7058,H Matsuyama,+126,
2018-06-12T10:38:14Z,7051,T Woods,+111,
2018-06-12T10:38:14Z,7052,H Stenson,-125,
2018-06-12T10:38:28Z,7051,T Woods,+106,
2018-06-12T10:38:28Z,7052,H Stenson,-119,
2018-06-12T10:41:22Z,7063,P Reed,+101,
2018-06-12T10:41:22Z,7064,T Fleetwood,-114,
2018-06-12T10:42:04Z,7063,P Reed,-104,
2018-06-12T10:42:04Z,7064,T Fleetwood,-108,
2018-06-12T10:44:27Z,7063,P Reed,-109,
2018-06-12T10:44:27Z,7064,T Fleetwood,-103,
2018-06-12T10:44:27Z,7019,R McIlroy,-106,
2018-06-12T10:44:27Z,7020,J Day,-106,
2018-06-12T10:45:27Z,7055,B Koepka,-127,
2018-06-12T10:45:27Z,7056,H Stenson,+113,
2018-06-12T10:48:02Z,7017,D Johnson,-138,
2018-06-12T10:48:02Z,7018,J Rose,+123,
2018-06-12T10:49:25Z,7117,R Cabrera-Bello,-148,
2018-06-12T10:49:25Z,7118,C Schwartzel,+131,
2018-06-12T10:52:20Z,7075,P Mickelson,-106,
2018-06-12T10:52:20Z,7076,B Dechambeau,-106,
2018-06-12T10:53:28Z,7059,P Mickelson,-116,
2018-06-12T10:53:28Z,7060,B Grace,+103,
2018-06-12T10:55:23Z,7115,A Wise,-109,
2018-06-12T10:55:23Z,7116,T Hatton,-103,
2018-06-12T10:58:16Z,7075,P Mickelson,-108,
2018-06-12T10:58:16Z,7076,B Dechambeau,-104,
2018-06-12T10:58:16Z,7059,P Mickelson,-118,
2018-06-12T10:58:16Z,7060,B Grace,+105,
2018-06-12T10:58:16Z,7115,A Wise,-105,
2018-06-12T10:58:16Z,7116,T Hatton,-107,
2018-06-12T10:58:30Z,7117,R Cabrera-Bello,-150,
2018-06-12T10:58:30Z,7118,C Schwartzel,+133,
2018-06-12T10:58:43Z,7063,P Reed,-107,
2018-06-12T10:58:43Z,7064,T Fleetwood,-105,
